Customer,State,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Location Code,Marital Status,Policy Type,Renew Offer Type,Sales Channel,Vehicle Class,Vehicle Size
IJ40048,California,0,Basic,High School or Below,1/31/11,Employed,1,Urban,Single,Corporate ,Offer1,Branch,Four-Door Car,Medsize
PX86841,Arizona,1,Extended,High School or Below,1/9/11,Employed,0,Urban,Married,Special ,Offer2,Agent,Four-Door Car,Medsize
ES87355,Oregon,0,Basic,High School or Below,1/15/11,Employed,0,Urban,Married,Personal ,Offer1,Agent,Two-Door Car,Small
EZ85603,Arizona,0,Premium,High School or Below,1/6/11,Unemployed,0,Urban,Married,Personal ,Offer1,Branch,SUV,Medsize
YJ96611,Arizona,0,Basic,High School or Below,2/26/11,Unemployed,0,Urban,Single,Special ,Offer1,Web,Sports Car,Medsize
UB18338,Oregon,1,Basic,High School or Below,2/5/11,Unemployed,1,Urban,Single,Personal ,Offer1,Branch,SUV,Medsize
TF67147,Oregon,1,Basic,High School or Below,1/29/11,Unemployed,0,Urban,Single,Personal ,Offer1,Branch,Four-Door Car,Medsize
FY83287,Washington,0,Basic,Master or more,1/25/11,Employed,1,Rural,Single,Personal ,Offer2,Agent,Two-Door Car,Large
JO11457,Oregon,0,Basic,High School or Below,2/8/11,Unemployed,1,Urban,Single,Personal ,Offer1,Agent,Two-Door Car,Medsize
BS94221,Arizona,0,Basic,High School or Below,1/11/11,Unemployed,0,Urban,Married,Special ,Offer4,Branch,Two-Door Car,Large
CB64729,Nevada,0,Premium,High School or Below,2/25/11,Employed,1,Urban,Single,Personal ,Offer4,Call Center,Four-Door Car,Medsize
XB32430,California,0,Basic,High School or Below,1/23/11,Employed,1,Rural,Married,Personal ,Offer4,Branch,Four-Door Car,Medsize
LN43251,Oregon,0,Extended,High School or Below,1/5/11,Unemployed,1,Urban,Single,Personal ,Offer1,Web,SUV,Medsize
BX20227,Oregon,1,Extended,High School or Below,1/9/11,Employed,0,Urban,Married,Personal ,Offer2,Agent,Four-Door Car,Medsize
PC12390,Nevada,0,Basic,Master or more,2/7/11,Employed,1,Rural,Single,Corporate ,Offer1,Call Center,Four-Door Car,Medsize
XQ44462,Oregon,1,Basic,High School or Below,2/15/11,Employed,1,Urban,Single,Corporate ,Offer2,Call Center,Four-Door Car,Small
GF59560,Oregon,0,Basic,High School or Below,1/20/11,Employed,0,Urban,Married,Personal ,Offer1,Call Center,Four-Door Car,Medsize
FE67098,Nevada,0,Basic,High School or Below,1/24/11,Employed,1,Urban,Married,Personal ,Offer1,Call Center,SUV,Small
LO98108,Oregon,0,Basic,High School or Below,2/16/11,Unemployed,1,Urban,Married,Personal ,Offer2,Branch,Two-Door Car,Large
SP94430,California,0,Basic,High School or Below,1/13/11,Employed,0,Urban,Single,Personal ,Offer1,Agent,Four-Door Car,Medsize
SH44158,Oregon,0,Basic,High School or Below,2/22/11,Unemployed,1,Urban,Married,Special ,Offer4,Call Center,Four-Door Car,Large
WY41435,Nevada,0,Extended,High School or Below,2/18/11,Employed,0,Rural,Single,Personal ,Offer4,Web,Four-Door Car,Medsize
MR77933,Arizona,1,Premium,High School or Below,2/16/11,Unemployed,0,Urban,Single,Personal ,Offer1,Agent,Four-Door Car,Medsize
WJ38827,Oregon,0,Extended,High School or Below,1/21/11,Unemployed,1,Urban,Married,Corporate ,Offer1,Agent,Two-Door Car,Small
TM33419,Washington,0,Extended,High School or Below,1/20/11,Employed,0,Rural,Single,Personal ,Offer1,Branch,SUV,Medsize
QF91596,Nevada,0,Basic,High School or Below,1/21/11,Employed,0,Urban,Single,Personal ,Offer4,Agent,Four-Door Car,Medsize
DB16336,Nevada,1,Extended,High School or Below,2/19/11,Unemployed,0,Urban,Single,Corporate ,Offer2,Agent,Four-Door Car,Medsize
BX35013,Arizona,0,Basic,Master or more,1/28/11,Employed,0,Rural,Married,Personal ,Offer3,Agent,SUV,Medsize
JB20891,Arizona,1,Extended,High School or Below,2/19/11,Unemployed,0,Urban,Single,Personal ,Offer1,Agent,Four-Door Car,Large
WE68750,Oregon,0,Basic,High School or Below,1/24/11,Employed,1,Rural,Single,Corporate ,Offer1,Call Center,Two-Door Car,Medsize
RN65450,California,0,Extended,High School or Below,1/30/11,Unemployed,1,Urban,Single,Personal ,Offer1,Branch,Four-Door Car,Small
BW79345,Nevada,0,Basic,High School or Below,1/30/11,Employed,0,Urban,Single,Personal ,Offer2,Call Center,Two-Door Car,Medsize
OZ64384,Oregon,1,Basic,High School or Below,1/14/11,Employed,0,Urban,Married,Personal ,Offer2,Branch,SUV,Medsize
KV99077,Nevada,0,Basic,High School or Below,2/8/11,Employed,1,Urban,Single,Personal ,Offer1,Web,Two-Door Car,Small
NY24020,Arizona,0,Extended,High School or Below,2/24/11,Employed,1,Urban,Single,Personal ,Offer2,Web,Two-Door Car,Medsize
CJ81799,Oregon,1,Extended,High School or Below,1/28/11,Employed,0,Rural,Married,Personal ,Offer2,Call Center,Two-Door Car,Small
QI69873,Washington,0,Extended,Master or more,1/11/11,Unemployed,1,Urban,Single,Personal ,Offer4,Agent,Luxury Car,Small
VC70716,Arizona,1,Extended,High School or Below,1/31/11,Unemployed,1,Urban,Married,Corporate ,Offer1,Agent,SUV,Medsize
ZB88708,Nevada,0,Basic,Master or more,1/11/11,Employed,1,Rural,Married,Personal ,Offer3,Call Center,Four-Door Car,Medsize
XG64081,Arizona,1,Basic,High School or Below,1/3/11,Employed,1,Urban,Married,Personal ,Offer2,Agent,Two-Door Car,Medsize
ZZ35218,Oregon,0,Basic,Master or more,1/28/11,Unemployed,1,Urban,Married,Corporate ,Offer4,Agent,Two-Door Car,Medsize
KA95976,California,0,Basic,High School or Below,1/18/11,Employed,0,Urban,Married,Personal ,Offer1,Branch,Four-Door Car,Medsize
TF23305,Arizona,0,Extended,High School or Below,1/29/11,Employed,0,Urban,Married,Personal ,Offer1,Web,Two-Door Car,Large
TU72516,Oregon,0,Basic,High School or Below,2/10/11,Unemployed,0,Urban,Married,Personal ,Offer2,Branch,Four-Door Car,Medsize
DM16101,Washington,0,Basic,High School or Below,2/5/11,Employed,0,Rural,Single,Special ,Offer2,Agent,Four-Door Car,Medsize
UF93725,Oregon,0,Basic,High School or Below,1/8/11,Unemployed,1,Urban,Single,Personal ,Offer4,Web,Four-Door Car,Small
IH62666,California,0,Basic,High School or Below,1/27/11,Employed,0,Urban,Married,Personal ,Offer1,Web,Four-Door Car,Small
FG23952,Oregon,0,Extended,High School or Below,2/19/11,Unemployed,1,Urban,Single,Personal ,Offer1,Agent,SUV,Medsize
NH85248,Arizona,0,Basic,High School or Below,1/22/11,Unemployed,1,Urban,Single,Corporate ,Offer1,Agent,Two-Door Car,Medsize
XO75323,California,0,Basic,High School or Below,2/18/11,Employed,1,Urban,Married,Personal ,Offer2,Web,SUV,Medsize
FX78901,Oregon,0,Extended,High School or Below,1/21/11,Employed,0,Rural,Single,Special ,Offer2,Call Center,Four-Door Car,Medsize
KG40352,Oregon,0,Basic,High School or Below,2/18/11,Employed,0,Rural,Married,Personal ,Offer4,Branch,Four-Door Car,Small
GX27974,California,0,Basic,High School or Below,1/6/11,Unemployed,0,Rural,Married,Personal ,Offer1,Agent,Four-Door Car,Medsize
ST31207,California,1,Basic,High School or Below,1/12/11,Employed,0,Urban,Married,Personal ,Offer2,Call Center,Four-Door Car,Small
VC64410,Arizona,1,Basic,High School or Below,2/12/11,Unemployed,0,Urban,Single,Personal ,Offer1,Agent,Four-Door Car,Medsize
YO49328,Arizona,0,Basic,High School or Below,1/6/11,Employed,1,Urban,Married,Personal ,Offer3,Branch,SUV,Medsize
KP10993,California,1,Extended,High School or Below,2/16/11,Unemployed,0,Urban,Single,Personal ,Offer1,Branch,Four-Door Car,Medsize
FR15853,Nevada,1,Extended,High School or Below,1/7/11,Employed,1,Urban,Married,Corporate ,Offer2,Call Center,Two-Door Car,Large
BR13613,Oregon,1,Extended,High School or Below,2/23/11,Unemployed,1,Urban,Single,Personal ,Offer1,Agent,Four-Door Car,Medsize
MM27192,Oregon,1,Basic,Master or more,1/20/11,Unemployed,0,Urban,Married,Personal ,Offer1,Agent,Two-Door Car,Medsize
HI36042,California,0,Basic,High School or Below,2/7/11,Unemployed,1,Urban,Married,Personal ,Offer3,Agent,SUV,Medsize
GT89774,Arizona,0,Extended,High School or Below,1/13/11,Employed,0,Rural,Married,Personal ,Offer4,Agent,Luxury SUV,Medsize
SB83749,California,0,Basic,High School or Below,2/28/11,Employed,1,Urban,Married,Personal ,Offer2,Branch,Four-Door Car,Large
WE77831,California,0,Basic,High School or Below,1/21/11,Unemployed,1,Urban,Single,Personal ,Offer2,Agent,Four-Door Car,Medsize
HM21382,Washington,0,Basic,High School or Below,1/26/11,Employed,1,Urban,Married,Personal ,Offer2,Branch,Two-Door Car,Medsize
ML10022,Nevada,1,Basic,High School or Below,1/27/11,Unemployed,0,Urban,Single,Personal ,Offer1,Agent,Four-Door Car,Large
QJ65472,California,0,Premium,High School or Below,2/15/11,Unemployed,1,Urban,Single,Personal ,Offer1,Agent,Four-Door Car,Small
TZ71391,Oregon,1,Basic,Master or more,1/31/11,Unemployed,1,Urban,Single,Personal ,Offer1,Call Center,Four-Door Car,Small
AS62048,Arizona,0,Basic,High School or Below,1/19/11,Unemployed,1,Urban,Single,Personal ,Offer4,Web,Four-Door Car,Medsize
PL14941,Nevada,0,Premium,High School or Below,1/6/11,Employed,0,Urban,Married,Personal ,Offer2,Branch,Four-Door Car,Small
LK87874,Nevada,0,Basic,High School or Below,1/20/11,Unemployed,0,Urban,Single,Personal ,Offer2,Call Center,SUV,Small
NK53938,Oregon,0,Basic,Master or more,1/1/11,Employed,1,Urban,Married,Personal ,Offer4,Call Center,Four-Door Car,Medsize
VF96109,Oregon,1,Basic,High School or Below,1/10/11,Employed,1,Urban,Married,Personal ,Offer2,Branch,SUV,Medsize
IV32877,Oregon,0,Basic,High School or Below,1/8/11,Unemployed,1,Urban,Single,Personal ,Offer4,Web,SUV,Medsize
EE96187,Oregon,0,Extended,High School or Below,1/21/11,Employed,0,Urban,Married,Personal ,Offer2,Branch,Four-Door Car,Medsize
FJ31683,Washington,0,Basic,Master or more,1/4/11,Employed,0,Rural,Married,Personal ,Offer2,Agent,Four-Door Car,Medsize
ON90223,Washington,0,Basic,High School or Below,2/6/11,Employed,1,Urban,Married,Personal ,Offer1,Agent,SUV,Small
SC70396,Oregon,0,Extended,High School or Below,1/17/11,Employed,1,Rural,Single,Personal ,Offer1,Web,Two-Door Car,Medsize
WF44706,Oregon,1,Extended,High School or Below,1/12/11,Employed,1,Urban,Single,Personal ,Offer1,Agent,Four-Door Car,Medsize
CF15252,Arizona,0,Basic,High School or Below,2/25/11,Employed,0,Urban,Married,Personal ,Offer1,Call Center,SUV,Medsize
DG51590,Arizona,0,Extended,High School or Below,2/10/11,Employed,0,Urban,Single,Personal ,Offer2,Agent,Two-Door Car,Medsize
LE12782,Arizona,0,Basic,High School or Below,1/10/11,Employed,1,Urban,Married,Personal ,Offer4,Agent,Four-Door Car,Medsize
LD98568,California,0,Extended,High School or Below,2/13/11,Employed,0,Urban,Married,Personal ,Offer1,Agent,Four-Door Car,Medsize
WX92363,Washington,0,Basic,High School or Below,2/23/11,Employed,0,Urban,Single,Personal ,Offer1,Branch,SUV,Medsize
KX57885,California,0,Extended,High School or Below,2/26/11,Unemployed,1,Urban,Single,Personal ,Offer2,Call Center,Four-Door Car,Medsize
XI30683,Arizona,0,Basic,High School or Below,1/11/11,Unemployed,1,Urban,Single,Personal ,Offer1,Branch,SUV,Medsize
TM13510,Arizona,0,Basic,Master or more,2/15/11,Employed,1,Urban,Married,Personal ,Offer2,Agent,Four-Door Car,Medsize
LU95652,Oregon,0,Extended,High School or Below,1/30/11,Employed,1,Rural,Married,Personal ,Offer4,Web,Four-Door Car,Medsize
OD45969,California,0,Premium,High School or Below,1/27/11,Employed,1,Rural,Married,Personal ,Offer1,Branch,Four-Door Car,Large
MU96709,California,0,Basic,High School or Below,1/22/11,Employed,0,Urban,Single,Corporate ,Offer3,Call Center,Four-Door Car,Large
KX55910,Oregon,0,Basic,High School or Below,1/15/11,Employed,0,Urban,Married,Personal ,Offer2,Web,Two-Door Car,Small
KE10223,California,0,Premium,High School or Below,1/17/11,Unemployed,1,Urban,Single,Personal ,Offer3,Branch,SUV,Medsize
QS29824,Nevada,0,Extended,High School or Below,1/30/11,Unemployed,1,Urban,Single,Personal ,Offer2,Agent,SUV,Medsize
OF12725,California,0,Extended,High School or Below,2/10/11,Unemployed,0,Urban,Married,Personal ,Offer1,Branch,Four-Door Car,Medsize
WE52840,Arizona,0,Extended,High School or Below,2/16/11,Employed,0,Rural,Single,Corporate ,Offer1,Call Center,Four-Door Car,Medsize
OJ65117,Oregon,0,Basic,High School or Below,2/4/11,Employed,0,Urban,Single,Personal ,Offer3,Agent,Four-Door Car,Small
FC52000,Oregon,0,Basic,High School or Below,2/17/11,Employed,0,Rural,Married,Corporate ,Offer3,Branch,SUV,Medsize
IN57582,California,0,Extended,High School or Below,2/5/11,Unemployed,0,Urban,Single,Corporate ,Offer1,Agent,Four-Door Car,Medsize
UY13430,Oregon,1,Basic,High School or Below,2/3/11,Employed,0,Urban,Single,Special ,Offer1,Agent,SUV,Small
PD66941,Arizona,1,Basic,High School or Below,1/2/11,Unemployed,1,Urban,Single,Personal ,Offer1,Agent,Four-Door Car,Medsize
IB36843,California,0,Basic,Master or more,1/1/11,Employed,1,Urban,Single,Personal ,Offer2,Web,Four-Door Car,Medsize
VE51810,Arizona,0,Basic,High School or Below,1/20/11,Employed,1,Urban,Married,Personal ,Offer3,Branch,Four-Door Car,Large
RX50446,Arizona,0,Premium,High School or Below,2/17/11,Unemployed,0,Urban,Single,Personal ,Offer2,Branch,Four-Door Car,Medsize
TK22471,Oregon,0,Basic,High School or Below,2/16/11,Employed,1,Urban,Married,Personal ,Offer3,Call Center,Four-Door Car,Medsize
YR85283,Nevada,0,Extended,High School or Below,1/1/11,Employed,0,Urban,Married,Personal ,Offer4,Agent,SUV,Small
WH83589,Arizona,0,Basic,High School or Below,1/17/11,Unemployed,0,Urban,Married,Personal ,Offer4,Web,Four-Door Car,Medsize
NM40177,California,0,Basic,High School or Below,1/27/11,Employed,1,Urban,Married,Personal ,Offer1,Agent,Four-Door Car,Medsize
UV44069,Oregon,0,Basic,High School or Below,1/10/11,Unemployed,0,Urban,Single,Corporate ,Offer1,Agent,Two-Door Car,Small
CO25601,Washington,0,Basic,High School or Below,1/1/11,Unemployed,1,Urban,Single,Personal ,Offer1,Agent,Four-Door Car,Medsize
IS58493,Oregon,0,Basic,Master or more,2/11/11,Employed,1,Urban,Married,Personal ,Offer1,Agent,Sports Car,Medsize
YF54705,Nevada,0,Extended,High School or Below,2/24/11,Employed,1,Urban,Married,Personal ,Offer1,Branch,Two-Door Car,Medsize
ES66762,Oregon,1,Extended,High School or Below,2/27/11,Employed,0,Urban,Married,Personal ,Offer2,Call Center,Two-Door Car,Medsize
CX85598,Arizona,0,Basic,High School or Below,1/15/11,Employed,1,Urban,Single,Personal ,Offer2,Branch,Four-Door Car,Medsize
QF74806,California,1,Extended,High School or Below,2/19/11,Employed,1,Urban,Married,Personal ,Offer1,Branch,Four-Door Car,Medsize
LO17461,Arizona,0,Basic,High School or Below,2/16/11,Employed,0,Urban,Married,Personal ,Offer2,Branch,Two-Door Car,Small
KW95891,Oregon,0,Basic,High School or Below,1/28/11,Employed,0,Urban,Married,Personal ,Offer4,Branch,Four-Door Car,Small
YR45605,Oregon,0,Basic,High School or Below,1/10/11,Unemployed,0,Urban,Single,Personal ,Offer3,Web,Four-Door Car,Medsize
OW83209,Nevada,0,Basic,High School or Below,2/18/11,Employed,1,Urban,Single,Personal ,Offer1,Branch,SUV,Medsize
AT86990,Arizona,0,Basic,High School or Below,2/7/11,Employed,0,Rural,Single,Personal ,Offer1,Agent,Two-Door Car,Medsize
CW80905,Nevada,0,Basic,High School or Below,2/18/11,Employed,1,Rural,Married,Personal ,Offer1,Agent,Sports Car,Medsize
TK65222,California,0,Premium,High School or Below,1/12/11,Employed,1,Rural,Single,Personal ,Offer1,Agent,Four-Door Car,Large
FQ89652,Oregon,0,Basic,High School or Below,2/26/11,Unemployed,0,Urban,Single,Special ,Offer1,Agent,SUV,Medsize
PH70685,California,0,Basic,High School or Below,2/27/11,Employed,0,Urban,Married,Corporate ,Offer2,Call Center,Four-Door Car,Medsize
AP34711,Arizona,0,Extended,Master or more,2/19/11,Employed,0,Rural,Married,Personal ,Offer1,Branch,SUV,Large
AZ31562,Arizona,1,Basic,High School or Below,2/5/11,Unemployed,1,Urban,Married,Personal ,Offer1,Branch,Four-Door Car,Medsize
VU87728,Nevada,0,Basic,High School or Below,1/25/11,Unemployed,1,Urban,Single,Personal ,Offer4,Agent,Four-Door Car,Medsize
XX34879,Oregon,0,Extended,High School or Below,2/26/11,Employed,1,Urban,Married,Corporate ,Offer2,Agent,Four-Door Car,Medsize
GG91020,Nevada,0,Basic,High School or Below,2/10/11,Unemployed,1,Urban,Single,Personal ,Offer1,Agent,Four-Door Car,Medsize
RO58812,California,0,Basic,High School or Below,1/14/11,Unemployed,1,Urban,Single,Personal ,Offer1,Call Center,Four-Door Car,Medsize
GU29647,Oregon,1,Basic,High School or Below,1/3/11,Unemployed,1,Urban,Married,Personal ,Offer2,Agent,Two-Door Car,Medsize
QF66202,Nevada,0,Basic,High School or Below,2/19/11,Employed,1,Rural,Single,Personal ,Offer1,Branch,Four-Door Car,Medsize
GB44176,Arizona,0,Premium,High School or Below,2/12/11,Employed,1,Rural,Married,Personal ,Offer2,Agent,Four-Door Car,Medsize
RH70194,Nevada,0,Basic,High School or Below,1/30/11,Employed,1,Urban,Married,Personal ,Offer4,Branch,Four-Door Car,Medsize
TL40288,Oregon,0,Premium,High School or Below,2/7/11,Unemployed,0,Urban,Married,Personal ,Offer1,Agent,Four-Door Car,Medsize
VZ70667,Oregon,0,Basic,High School or Below,1/14/11,Unemployed,0,Urban,Married,Personal ,Offer1,Branch,Four-Door Car,Medsize
GK21260,Oregon,0,Extended,Master or more,2/17/11,Unemployed,0,Urban,Married,Personal ,Offer4,Call Center,SUV,Medsize
GS92994,Washington,0,Extended,High School or Below,2/25/11,Employed,0,Rural,Married,Personal ,Offer4,Web,Four-Door Car,Large
KI91500,California,0,Basic,High School or Below,2/1/11,Unemployed,0,Urban,Married,Personal ,Offer2,Branch,Two-Door Car,Small
TL51969,Washington,0,Basic,High School or Below,1/12/11,Employed,1,Urban,Single,Personal ,Offer1,Call Center,Two-Door Car,Small
NR16284,California,1,Extended,High School or Below,1/28/11,Employed,0,Rural,Married,Personal ,Offer2,Call Center,Two-Door Car,Small
MA68039,California,0,Extended,High School or Below,1/16/11,Employed,1,Urban,Married,Personal ,Offer4,Call Center,Two-Door Car,Medsize
ZI51939,Oregon,0,Basic,High School or Below,2/20/11,Employed,1,Urban,Married,Corporate ,Offer1,Branch,Two-Door Car,Small
NX93393,Oregon,0,Premium,High School or Below,2/27/11,Employed,1,Urban,Married,Corporate ,Offer2,Call Center,Two-Door Car,Large
SE30128,California,0,Extended,High School or Below,1/18/11,Unemployed,1,Urban,Single,Personal ,Offer1,Call Center,SUV,Medsize
VT78222,Oregon,0,Basic,Master or more,2/17/11,Employed,1,Urban,Married,Personal ,Offer2,Call Center,SUV,Small
AH17051,California,0,Extended,High School or Below,1/9/11,Employed,1,Urban,Married,Personal ,Offer2,Branch,Four-Door Car,Medsize
NC76877,California,0,Basic,High School or Below,2/3/11,Employed,0,Urban,Married,Corporate ,Offer2,Web,Four-Door Car,Small
JD71348,California,0,Extended,High School or Below,1/24/11,Employed,1,Urban,Married,Personal ,Offer1,Branch,Four-Door Car,Medsize
DR88293,Arizona,0,Extended,High School or Below,1/31/11,Unemployed,1,Rural,Married,Personal ,Offer1,Branch,Four-Door Car,Medsize
ZB23962,Oregon,0,Basic,High School or Below,2/5/11,Unemployed,1,Urban,Single,Personal ,Offer1,Call Center,SUV,Medsize
JO90877,Washington,0,Basic,High School or Below,2/18/11,Employed,0,Urban,Married,Personal ,Offer1,Agent,Four-Door Car,Large
IR45546,Oregon,0,Extended,High School or Below,1/18/11,Employed,0,Urban,Married,Special ,Offer1,Branch,Sports Car,Medsize
LO99872,Oregon,0,Basic,High School or Below,2/22/11,Employed,1,Urban,Married,Personal ,Offer3,Agent,Two-Door Car,Medsize
CW16221,Oregon,0,Extended,High School or Below,1/19/11,Employed,0,Urban,Single,Corporate ,Offer3,Web,Four-Door Car,Medsize
UU92753,Oregon,0,Basic,Master or more,1/11/11,Employed,0,Urban,Married,Personal ,Offer2,Call Center,SUV,Medsize
WH63678,Oregon,0,Basic,Master or more,1/15/11,Employed,1,Urban,Married,Corporate ,Offer3,Web,Four-Door Car,Medsize
TE31876,California,0,Basic,High School or Below,2/21/11,Employed,0,Urban,Married,Personal ,Offer1,Call Center,Sports Car,Large
MU59158,Arizona,0,Premium,Master or more,1/30/11,Employed,0,Urban,Married,Personal ,Offer4,Branch,Two-Door Car,Medsize
LV57595,California,1,Basic,Master or more,2/3/11,Employed,0,Urban,Married,Corporate ,Offer2,Agent,Four-Door Car,Small
GY99495,Oregon,0,Extended,Master or more,2/14/11,Unemployed,1,Urban,Single,Corporate ,Offer1,Web,Four-Door Car,Medsize
