,customer,state,response,coverage,education,effective_to_date,employmentstatus,location_code,marital_status,renew_offer_type,sales_channel,vehicle_class,vehicle_size,gender_f,gender_m,policy_combined,corporate_auto,personal_auto,special_auto
4550,LN62857,California,0,Extended,Master,2011-02-08,Medical Leave,Rural,Married,Offer1,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0
4551,GY99465,Oregon,0,Basic,College,2011-02-19,Unemployed,Suburban,Single,Offer2,Branch,Four-Door Car,Medsize,1,0,Corporate Auto_L2,1,0,0
4552,JV58396,California,0,Extended,Bachelor,2011-02-25,Unemployed,Suburban,Single,Offer2,Agent,Four-Door Car,Small,0,1,Personal Auto_L1,0,1,0
4553,WC83553,Oregon,0,Basic,College,2011-02-09,Employed,Rural,Married,Offer2,Agent,Two-Door Car,Medsize,0,1,Personal Auto_L1,0,1,0
4554,CB95310,Arizona,0,Basic,Doctor,2011-01-12,Employed,Suburban,Married,Offer2,Branch,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0
4555,YY71144,Oregon,1,Basic,College,2011-02-14,Employed,Suburban,Married,Offer2,Agent,Four-Door Car,Large,0,1,Personal Auto_L1,0,1,0
4556,TP96247,Oregon,0,Basic,High School or Below,2011-02-09,Medical Leave,Suburban,Married,Offer3,Agent,SUV,Medsize,1,0,Personal Auto_L3,0,1,0
4557,HC16500,Arizona,0,Basic,Doctor,2011-02-25,Employed,Urban,Married,Offer3,Call Center,Four-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0
4558,AM29546,Oregon,0,Basic,College,2011-02-09,Employed,Suburban,Married,Offer4,Call Center,Two-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0
4559,ZM31116,Arizona,0,Extended,Doctor,2011-01-06,Employed,Suburban,Married,Offer2,Branch,Four-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0
4560,VG40704,California,0,Extended,College,2011-01-03,Employed,Urban,Married,Offer4,Branch,Four-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0
4561,PJ73790,Oregon,1,Extended,Bachelor,2011-01-28,Employed,Suburban,Married,Offer2,Agent,Four-Door Car,Small,1,0,Special Auto_L1,0,0,1
4562,KE36052,Arizona,1,Basic,High School or Below,2011-02-21,Unemployed,Suburban,Married,Offer2,Call Center,Two-Door Car,Medsize,0,1,Corporate Auto_L1,1,0,0
4563,HW97280,California,0,Extended,High School or Below,2011-02-02,Employed,Urban,Married,Offer2,Web,SUV,Medsize,0,1,Personal Auto_L3,0,1,0
4564,WX10701,Washington,0,Extended,Bachelor,2011-01-07,Unemployed,Suburban,Married,Offer3,Web,Four-Door Car,Medsize,0,1,Corporate Auto_L3,1,0,0
4565,CC16034,Oregon,0,Basic,High School or Below,2011-01-28,Employed,Suburban,Married,Offer2,Web,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0
4566,YA83600,Arizona,0,Basic,High School or Below,2011-01-07,Employed,Suburban,Single,Offer1,Branch,Four-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0
4567,UE10014,Arizona,0,Basic,High School or Below,2011-02-08,Unemployed,Suburban,Single,Offer1,Agent,Luxury Car,Small,0,1,Personal Auto_L3,0,1,0
4568,NV11692,Nevada,0,Basic,Bachelor,2011-01-28,Unemployed,Suburban,Single,Offer2,Agent,Four-Door Car,Large,1,0,Personal Auto_L3,0,1,0
4569,XJ52902,Nevada,0,Basic,High School or Below,2011-01-27,Employed,Rural,Married,Offer2,Call Center,Two-Door Car,Medsize,0,1,Corporate Auto_L3,1,0,0
4570,EI89831,Nevada,0,Basic,Bachelor,2011-01-25,Employed,Rural,Married,Offer4,Call Center,Two-Door Car,Medsize,1,0,Corporate Auto_L3,1,0,0
4571,ZY57929,Arizona,0,Basic,College,2011-01-26,Employed,Suburban,Divorced,Offer1,Agent,SUV,Medsize,1,0,Personal Auto_L2,0,1,0
4572,KI70852,Nevada,0,Basic,Bachelor,2011-02-27,Unemployed,Suburban,Single,Offer1,Call Center,SUV,Small,1,0,Personal Auto_L3,0,1,0
4573,WD38067,California,1,Extended,Bachelor,2011-02-27,Employed,Suburban,Married,Offer2,Call Center,Two-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0
4574,NQ45562,California,0,Premium,Master,2011-01-14,Employed,Rural,Married,Offer1,Agent,Sports Car,Medsize,0,1,Personal Auto_L2,0,1,0
4575,RU75129,Washington,0,Basic,High School or Below,2011-02-01,Employed,Suburban,Married,Offer4,Call Center,Four-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0
4576,KC16062,Arizona,0,Basic,High School or Below,2011-01-15,Unemployed,Suburban,Married,Offer1,Agent,SUV,Small,1,0,Corporate Auto_L3,1,0,0
4577,VK57280,Washington,0,Basic,Bachelor,2011-01-03,Unemployed,Suburban,Single,Offer2,Call Center,Four-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0
4578,AP90638,Arizona,0,Extended,High School or Below,2011-02-02,Unemployed,Suburban,Single,Offer4,Call Center,Four-Door Car,Medsize,0,1,Personal Auto_L1,0,1,0
4579,GF12712,California,0,Extended,High School or Below,2011-01-24,Employed,Suburban,Divorced,Offer1,Call Center,SUV,Medsize,1,0,Corporate Auto_L3,1,0,0
4580,QQ26855,California,1,Basic,High School or Below,2011-02-03,Employed,Urban,Single,Offer1,Agent,SUV,Small,1,0,Personal Auto_L3,0,1,0
4581,ZJ90079,Arizona,0,Basic,College,2011-02-01,Employed,Suburban,Married,Offer3,Agent,Four-Door Car,Small,1,0,Corporate Auto_L2,1,0,0
4582,CE75354,California,0,Basic,Bachelor,2011-02-20,Employed,Suburban,Married,Offer1,Branch,Four-Door Car,Medsize,1,0,Corporate Auto_L1,1,0,0
4583,CP38401,Oregon,0,Extended,High School or Below,2011-01-31,Unemployed,Suburban,Single,Offer1,Web,Sports Car,Medsize,0,1,Personal Auto_L2,0,1,0
4584,ZZ42291,California,0,Extended,Master,2011-01-13,Employed,Rural,Married,Offer1,Agent,SUV,Small,1,0,Personal Auto_L3,0,1,0
4585,EI57866,Arizona,0,Basic,Master,2011-02-23,Employed,Urban,Married,Offer2,Call Center,Two-Door Car,Large,0,1,Special Auto_L1,0,0,1
4586,KL39986,Arizona,0,Basic,High School or Below,2011-01-05,Unemployed,Suburban,Single,Offer3,Branch,Two-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0
4587,PL18921,Oregon,1,Basic,Master,2011-01-20,Retired,Urban,Married,Offer1,Agent,Two-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0
4588,SR71068,Washington,1,Basic,High School or Below,2011-01-23,Employed,Suburban,Single,Offer2,Web,SUV,Medsize,0,1,Personal Auto_L3,0,1,0
4589,JM47657,Oregon,1,Basic,High School or Below,2011-02-12,Medical Leave,Suburban,Divorced,Offer1,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0
4590,JZ54775,Arizona,0,Extended,Bachelor,2011-01-15,Employed,Suburban,Married,Offer1,Agent,Four-Door Car,Small,1,0,Personal Auto_L3,0,1,0
4591,LO57469,Oregon,0,Extended,High School or Below,2011-01-23,Employed,Rural,Married,Offer2,Agent,Four-Door Car,Medsize,1,0,Corporate Auto_L3,1,0,0
4592,DA99797,Oregon,0,Extended,Bachelor,2011-01-15,Employed,Suburban,Single,Offer1,Call Center,SUV,Medsize,1,0,Personal Auto_L3,0,1,0
4593,WA63124,Nevada,0,Basic,College,2011-02-25,Unemployed,Suburban,Single,Offer3,Call Center,Four-Door Car,Small,1,0,Personal Auto_L1,0,1,0
4594,YV97407,California,0,Basic,College,2011-01-19,Employed,Suburban,Single,Offer1,Agent,SUV,Medsize,0,1,Personal Auto_L2,0,1,0
4595,UQ71296,Washington,0,Basic,College,2011-02-28,Employed,Urban,Married,Offer4,Branch,Four-Door Car,Large,0,1,Personal Auto_L1,0,1,0
4596,LY14687,Washington,0,Basic,College,2011-02-13,Employed,Rural,Married,Offer1,Agent,SUV,Medsize,1,0,Personal Auto_L2,0,1,0
4597,AM32820,California,0,Basic,Bachelor,2011-01-29,Unemployed,Suburban,Single,Offer2,Agent,SUV,Medsize,0,1,Personal Auto_L2,0,1,0
4598,ZP47993,California,0,Premium,Bachelor,2011-01-11,Employed,Suburban,Married,Offer2,Web,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0
4599,WN13366,Arizona,1,Basic,High School or Below,2011-02-05,Employed,Suburban,Single,Offer2,Call Center,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0
4600,MK87221,Arizona,0,Extended,High School or Below,2011-02-12,Medical Leave,Suburban,Married,Offer2,Agent,Two-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0
4601,BC77846,Nevada,0,Extended,High School or Below,2011-02-28,Unemployed,Suburban,Married,Offer3,Agent,Two-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0
4602,YL27602,Oregon,0,Basic,Master,2011-01-27,Unemployed,Suburban,Single,Offer1,Agent,Four-Door Car,Large,0,1,Personal Auto_L3,0,1,0
4603,QS70017,Arizona,0,Premium,Bachelor,2011-01-26,Employed,Suburban,Married,Offer1,Agent,Two-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0
4604,PZ80067,Oregon,0,Premium,High School or Below,2011-02-25,Unemployed,Suburban,Divorced,Offer3,Branch,SUV,Small,0,1,Personal Auto_L2,0,1,0
4605,FV62588,Oregon,0,Basic,High School or Below,2011-02-15,Employed,Rural,Married,Offer4,Agent,Four-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0
4606,IN56924,California,0,Basic,High School or Below,2011-02-26,Unemployed,Suburban,Single,Offer2,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0
4607,IX67925,California,0,Basic,Bachelor,2011-02-16,Unemployed,Suburban,Single,Offer4,Branch,Four-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0
4608,IS58553,Oregon,0,Extended,High School or Below,2011-02-26,Employed,Suburban,Married,Offer1,Branch,SUV,Medsize,1,0,Personal Auto_L3,0,1,0
4609,AB78984,Oregon,0,Extended,College,2011-01-17,Employed,Rural,Single,Offer1,Web,Four-Door Car,Medsize,0,1,Personal Auto_L1,0,1,0
4610,WN13947,Oregon,0,Basic,Bachelor,2011-01-20,Unemployed,Suburban,Single,Offer2,Agent,Four-Door Car,Small,0,1,Corporate Auto_L3,1,0,0
4611,VA91846,Arizona,0,Basic,College,2011-01-09,Employed,Urban,Married,Offer3,Branch,Two-Door Car,Large,0,1,Special Auto_L2,0,0,1
4612,KM58067,California,0,Basic,High School or Below,2011-02-09,Employed,Rural,Married,Offer2,Call Center,SUV,Medsize,1,0,Personal Auto_L2,0,1,0
4613,EL42453,Washington,0,Basic,Bachelor,2011-01-10,Employed,Suburban,Married,Offer2,Branch,Four-Door Car,Small,0,1,Personal Auto_L2,0,1,0
4614,TP10619,California,0,Basic,High School or Below,2011-01-27,Medical Leave,Suburban,Married,Offer3,Agent,Two-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0
4615,AH41065,Washington,0,Extended,High School or Below,2011-01-27,Employed,Suburban,Married,Offer2,Web,Four-Door Car,Medsize,0,1,Personal Auto_L1,0,1,0
4616,SS63511,California,1,Basic,High School or Below,2011-02-17,Employed,Rural,Married,Offer2,Agent,Sports Car,Medsize,0,1,Corporate Auto_L3,1,0,0
4617,NE21279,California,0,Basic,Master,2011-01-28,Unemployed,Suburban,Married,Offer1,Agent,SUV,Medsize,1,0,Personal Auto_L3,0,1,0
4618,TN71995,Arizona,0,Extended,Bachelor,2011-02-26,Unemployed,Suburban,Divorced,Offer2,Agent,Four-Door Car,Large,0,1,Personal Auto_L3,0,1,0
4619,OM13505,Washington,0,Basic,Bachelor,2011-01-14,Employed,Urban,Single,Offer1,Agent,Four-Door Car,Medsize,0,1,Corporate Auto_L2,1,0,0
4620,KI83797,Oregon,0,Basic,College,2011-02-06,Employed,Urban,Single,Offer1,Branch,Four-Door Car,Medsize,1,0,Personal Auto_L1,0,1,0
4621,SH60585,Nevada,0,Basic,High School or Below,2011-01-29,Employed,Urban,Married,Offer4,Web,Four-Door Car,Small,1,0,Personal Auto_L3,0,1,0
4622,GU33167,Oregon,0,Basic,College,2011-01-15,Employed,Suburban,Married,Offer1,Branch,Four-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0
4623,BX20846,Oregon,1,Extended,College,2011-01-06,Employed,Urban,Married,Offer2,Branch,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0
4624,VK69632,California,0,Basic,Bachelor,2011-02-05,Employed,Rural,Single,Offer2,Branch,Two-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0
4625,RU72450,California,0,Basic,Bachelor,2011-01-25,Unemployed,Suburban,Single,Offer3,Branch,Four-Door Car,Medsize,0,1,Corporate Auto_L3,1,0,0
4626,KN15789,Nevada,0,Extended,High School or Below,2011-01-04,Unemployed,Suburban,Single,Offer1,Agent,Four-Door Car,Small,1,0,Personal Auto_L3,0,1,0
4627,GG29821,Oregon,0,Basic,Bachelor,2011-02-20,Employed,Urban,Married,Offer4,Web,SUV,Medsize,0,1,Corporate Auto_L1,1,0,0
4628,RN98239,California,1,Extended,High School or Below,2011-02-20,Employed,Rural,Divorced,Offer1,Agent,Four-Door Car,Medsize,0,1,Personal Auto_L1,0,1,0
4629,NE83217,Nevada,0,Extended,Bachelor,2011-01-26,Employed,Suburban,Single,Offer3,Web,Four-Door Car,Small,1,0,Personal Auto_L2,0,1,0
4630,YU72630,Arizona,1,Basic,High School or Below,2011-01-02,Employed,Suburban,Married,Offer2,Call Center,Four-Door Car,Small,0,1,Personal Auto_L2,0,1,0
4631,EZ80325,California,0,Extended,Bachelor,2011-02-06,Unemployed,Suburban,Married,Offer1,Branch,Sports Car,Large,1,0,Personal Auto_L2,0,1,0
4632,CE41738,Oregon,0,Basic,College,2011-01-21,Employed,Rural,Married,Offer2,Branch,Two-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0
4633,HF15113,Oregon,0,Basic,Bachelor,2011-01-02,Disabled,Suburban,Divorced,Offer1,Web,Two-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0
4634,WZ83320,Arizona,0,Premium,Master,2011-02-18,Employed,Urban,Married,Offer3,Web,Four-Door Car,Medsize,1,0,Personal Auto_L1,0,1,0
4635,XX31571,Washington,0,Extended,High School or Below,2011-01-15,Unemployed,Suburban,Single,Offer3,Agent,Luxury Car,Medsize,0,1,Personal Auto_L1,0,1,0
4636,US90854,Oregon,0,Basic,Bachelor,2011-01-16,Employed,Urban,Single,Offer2,Web,SUV,Medsize,0,1,Personal Auto_L2,0,1,0
4637,FX55357,Arizona,0,Basic,College,2011-01-18,Employed,Suburban,Single,Offer4,Branch,SUV,Medsize,0,1,Corporate Auto_L3,1,0,0
4638,LR32149,Arizona,0,Basic,Bachelor,2011-01-01,Employed,Urban,Married,Offer1,Call Center,Four-Door Car,Medsize,1,0,Personal Auto_L1,0,1,0
4639,UK66803,Oregon,0,Basic,Bachelor,2011-01-09,Employed,Rural,Married,Offer3,Branch,Two-Door Car,Medsize,1,0,Corporate Auto_L3,1,0,0
4640,VO87159,Oregon,0,Basic,High School or Below,2011-02-01,Employed,Urban,Single,Offer2,Branch,Luxury SUV,Medsize,1,0,Personal Auto_L3,0,1,0
4641,QK23524,Oregon,0,Extended,Bachelor,2011-01-22,Employed,Suburban,Married,Offer4,Agent,SUV,Small,1,0,Personal Auto_L2,0,1,0
4642,ZQ37164,Arizona,0,Basic,Bachelor,2011-01-29,Employed,Urban,Married,Offer4,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0
4643,FG47217,California,0,Basic,Bachelor,2011-02-11,Employed,Suburban,Married,Offer1,Agent,Four-Door Car,Medsize,0,1,Special Auto_L2,0,0,1
4644,FQ46354,California,0,Extended,Bachelor,2011-02-04,Employed,Rural,Married,Offer1,Web,Four-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0
4645,AG56998,Oregon,0,Basic,College,2011-02-08,Unemployed,Suburban,Married,Offer2,Branch,Two-Door Car,Medsize,0,1,Corporate Auto_L3,1,0,0
4646,KG23128,Oregon,1,Extended,Bachelor,2011-02-14,Retired,Suburban,Married,Offer2,Agent,Two-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0
4647,NX34811,Nevada,0,Premium,Bachelor,2011-02-10,Employed,Rural,Married,Offer1,Call Center,Two-Door Car,Medsize,1,0,Personal Auto_L1,0,1,0
4648,PY79729,Oregon,0,Basic,High School or Below,2011-01-03,Employed,Suburban,Divorced,Offer4,Agent,Four-Door Car,Small,1,0,Corporate Auto_L3,1,0,0
4649,VJ64329,Oregon,1,Extended,College,2011-02-01,Retired,Suburban,Single,Offer1,Branch,Four-Door Car,Small,1,0,Corporate Auto_L3,1,0,0
4650,CO71312,Arizona,0,Premium,High School or Below,2011-01-06,Disabled,Suburban,Married,Offer1,Agent,SUV,Medsize,1,0,Personal Auto_L2,0,1,0
4651,VG83453,California,0,Extended,Doctor,2011-02-21,Disabled,Suburban,Married,Offer4,Call Center,Two-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0
4652,JD78271,Nevada,0,Basic,College,2011-01-18,Employed,Rural,Married,Offer3,Call Center,SUV,Medsize,1,0,Personal Auto_L2,0,1,0
4653,XM69101,Oregon,0,Extended,Bachelor,2011-01-29,Employed,Urban,Married,Offer2,Branch,Two-Door Car,Medsize,0,1,Personal Auto_L1,0,1,0
4654,HK30754,Arizona,0,Extended,College,2011-01-16,Medical Leave,Suburban,Divorced,Offer4,Agent,Two-Door Car,Large,0,1,Special Auto_L2,0,0,1
4655,WJ47053,Oregon,0,Basic,Bachelor,2011-01-17,Unemployed,Suburban,Single,Offer1,Call Center,Two-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0
4656,HX36471,California,0,Extended,High School or Below,2011-01-13,Unemployed,Suburban,Single,Offer2,Branch,Two-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0
4657,HS66275,California,0,Extended,High School or Below,2011-02-18,Employed,Suburban,Married,Offer4,Agent,Two-Door Car,Small,1,0,Personal Auto_L2,0,1,0
4658,MB75636,Oregon,0,Basic,College,2011-01-10,Employed,Urban,Married,Offer1,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0
4659,KB35786,Oregon,0,Basic,Bachelor,2011-02-03,Medical Leave,Suburban,Single,Offer1,Agent,Four-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0
4660,LX42787,California,0,Basic,College,2011-01-03,Retired,Suburban,Single,Offer4,Branch,Four-Door Car,Large,0,1,Personal Auto_L2,0,1,0
4661,SS34897,California,0,Basic,Bachelor,2011-01-27,Employed,Rural,Married,Offer3,Call Center,Four-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0
4662,ZQ92997,Nevada,0,Extended,High School or Below,2011-01-22,Unemployed,Suburban,Single,Offer1,Call Center,Four-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0
4663,OB66874,Oregon,0,Basic,College,2011-01-12,Employed,Suburban,Married,Offer3,Web,Two-Door Car,Large,1,0,Personal Auto_L1,0,1,0
4664,LE74625,California,0,Extended,Master,2011-02-28,Medical Leave,Suburban,Married,Offer2,Agent,Four-Door Car,Small,0,1,Personal Auto_L1,0,1,0
4665,QN60028,California,1,Basic,Bachelor,2011-01-03,Employed,Suburban,Married,Offer2,Agent,Two-Door Car,Medsize,0,1,Corporate Auto_L2,1,0,0
4666,GV19121,Oregon,0,Basic,College,2011-02-10,Unemployed,Suburban,Single,Offer4,Branch,Two-Door Car,Large,0,1,Personal Auto_L3,0,1,0
4667,PS43764,Washington,1,Basic,High School or Below,2011-02-26,Medical Leave,Suburban,Single,Offer2,Call Center,Four-Door Car,Medsize,0,1,Special Auto_L2,0,0,1
4668,YW60802,Oregon,0,Basic,High School or Below,2011-02-11,Unemployed,Suburban,Single,Offer1,Web,SUV,Small,1,0,Personal Auto_L1,0,1,0
4669,UI80897,Washington,0,Basic,High School or Below,2011-02-27,Employed,Suburban,Divorced,Offer4,Call Center,Two-Door Car,Large,0,1,Corporate Auto_L2,1,0,0
4670,VV35420,Arizona,1,Basic,High School or Below,2011-02-28,Employed,Suburban,Married,Offer2,Agent,Four-Door Car,Small,0,1,Personal Auto_L1,0,1,0
4671,RW61528,Nevada,0,Premium,College,2011-01-02,Employed,Suburban,Single,Offer1,Web,Four-Door Car,Medsize,1,0,Corporate Auto_L1,1,0,0
4672,LT60268,Nevada,0,Extended,College,2011-01-04,Employed,Urban,Single,Offer3,Call Center,SUV,Medsize,1,0,Personal Auto_L3,0,1,0
4673,VA77345,Oregon,0,Extended,College,2011-02-25,Employed,Urban,Married,Offer4,Call Center,Four-Door Car,Medsize,1,0,Special Auto_L2,0,0,1
4674,WG15595,California,0,Basic,College,2011-01-09,Employed,Suburban,Married,Offer1,Agent,Two-Door Car,Small,0,1,Personal Auto_L3,0,1,0
4675,FZ45665,Oregon,0,Basic,Bachelor,2011-01-03,Unemployed,Suburban,Single,Offer1,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0
4676,MM90239,Oregon,1,Extended,High School or Below,2011-01-20,Employed,Suburban,Single,Offer2,Branch,Two-Door Car,Small,0,1,Personal Auto_L1,0,1,0
4677,UG18431,Arizona,0,Basic,Bachelor,2011-02-09,Employed,Suburban,Married,Offer2,Call Center,SUV,Medsize,0,1,Special Auto_L3,0,0,1
4678,BE78308,Oregon,0,Basic,Bachelor,2011-01-29,Unemployed,Suburban,Single,Offer1,Branch,Two-Door Car,Medsize,0,1,Personal Auto_L1,0,1,0
4679,EM29019,Arizona,0,Basic,Bachelor,2011-02-18,Employed,Rural,Married,Offer1,Call Center,SUV,Medsize,1,0,Personal Auto_L2,0,1,0
4680,SK37917,Nevada,0,Basic,College,2011-01-11,Unemployed,Suburban,Single,Offer3,Agent,Two-Door Car,Medsize,0,1,Corporate Auto_L2,1,0,0
4681,DD68171,Arizona,0,Extended,Bachelor,2011-02-08,Employed,Rural,Married,Offer1,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0
4682,NF20746,Oregon,0,Basic,Bachelor,2011-01-18,Unemployed,Suburban,Single,Offer2,Agent,Luxury Car,Medsize,1,0,Personal Auto_L1,0,1,0
4683,PY48656,Arizona,0,Extended,Master,2011-01-31,Employed,Rural,Married,Offer1,Agent,Four-Door Car,Medsize,1,0,Corporate Auto_L2,1,0,0
4684,AO42003,Oregon,0,Basic,College,2011-01-24,Employed,Suburban,Married,Offer1,Agent,SUV,Large,1,0,Corporate Auto_L1,1,0,0
4685,DK41858,Arizona,0,Basic,College,2011-02-05,Employed,Urban,Married,Offer3,Agent,Four-Door Car,Medsize,1,0,Personal Auto_L3,0,1,0
4686,TY20016,Oregon,0,Basic,Bachelor,2011-01-20,Employed,Urban,Married,Offer4,Web,Two-Door Car,Large,0,1,Personal Auto_L3,0,1,0
4687,OH76118,Washington,0,Basic,High School or Below,2011-01-27,Unemployed,Rural,Married,Offer1,Web,Four-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0
4688,IZ79227,Arizona,0,Extended,Bachelor,2011-01-06,Employed,Suburban,Married,Offer2,Agent,Four-Door Car,Small,0,1,Personal Auto_L1,0,1,0
4689,HN10814,Arizona,0,Basic,Master,2011-01-28,Employed,Rural,Married,Offer2,Web,SUV,Medsize,0,1,Personal Auto_L3,0,1,0
4690,OD25312,Arizona,0,Basic,College,2011-01-30,Unemployed,Suburban,Single,Offer3,Agent,Four-Door Car,Medsize,0,1,Personal Auto_L3,0,1,0
4691,ZR32858,California,0,Basic,Bachelor,2011-02-25,Employed,Urban,Married,Offer2,Branch,SUV,Medsize,1,0,Personal Auto_L3,0,1,0
4692,FC68244,Oregon,0,Extended,High School or Below,2011-01-01,Employed,Suburban,Married,Offer2,Web,Four-Door Car,Medsize,0,1,Personal Auto_L2,0,1,0
4693,VS86041,Arizona,0,Basic,Bachelor,2011-02-05,Employed,Suburban,Married,Offer2,Agent,Two-Door Car,Large,1,0,Corporate Auto_L3,1,0,0
4694,EQ82942,California,0,Extended,Bachelor,2011-02-04,Unemployed,Suburban,Single,Offer1,Branch,SUV,Medsize,1,0,Personal Auto_L3,0,1,0
4695,ZE82255,California,0,Basic,College,2011-01-15,Employed,Suburban,Married,Offer1,Branch,Four-Door Car,Large,1,0,Corporate Auto_L2,1,0,0
4696,DA79544,Oregon,0,Basic,Bachelor,2011-02-01,Employed,Rural,Married,Offer2,Branch,Four-Door Car,Medsize,0,1,Personal Auto_L1,0,1,0
4697,WG33213,California,0,Basic,Bachelor,2011-01-23,Employed,Suburban,Divorced,Offer4,Call Center,Four-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0
4698,DP97298,California,0,Extended,High School or Below,2011-01-23,Employed,Rural,Single,Offer1,Call Center,Sports Car,Medsize,0,1,Personal Auto_L2,0,1,0
4699,JH73645,California,0,Basic,High School or Below,2011-02-12,Unemployed,Suburban,Single,Offer2,Call Center,Four-Door Car,Small,0,1,Personal Auto_L3,0,1,0
4700,SK98708,Oregon,0,Premium,College,2011-01-13,Unemployed,Suburban,Single,Offer2,Branch,Four-Door Car,Medsize,1,0,Corporate Auto_L3,1,0,0
4701,ZZ62245,Oregon,0,Extended,High School or Below,2011-01-31,Unemployed,Suburban,Single,Offer1,Web,Four-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0
4702,AU46604,California,0,Basic,Bachelor,2011-01-16,Unemployed,Suburban,Single,Offer2,Agent,Four-Door Car,Small,0,1,Personal Auto_L2,0,1,0
4703,HD44279,Arizona,0,Basic,Bachelor,2011-02-08,Disabled,Suburban,Divorced,Offer1,Branch,Four-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0
4704,LS99940,California,0,Extended,Master,2011-01-30,Employed,Urban,Married,Offer2,Web,Four-Door Car,Medsize,1,0,Personal Auto_L2,0,1,0
4705,EY27917,Oregon,0,Basic,Master,2011-01-10,Employed,Rural,Married,Offer2,Call Center,SUV,Large,0,1,Personal Auto_L1,0,1,0
